,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
5393,Kia,Optima,2002,4.4,Diesel,Manual,28849,5,2,8523
5394,Mercedes,C-Class,2012,4.5,Petrol,Semi-Automatic,158137,5,1,9037
5395,BMW,X5,2006,2.1,Electric,Automatic,134833,2,4,8803
5396,Chevrolet,Impala,2015,3.8,Hybrid,Automatic,251350,2,3,9873
5397,Toyota,Camry,2016,4.0,Hybrid,Semi-Automatic,93677,4,3,12026
5398,Volkswagen,Passat,2019,2.8,Diesel,Semi-Automatic,64595,4,5,11308
5399,Chevrolet,Impala,2003,4.8,Petrol,Semi-Automatic,43123,2,4,8937
5400,Chevrolet,Equinox,2007,2.5,Hybrid,Automatic,226193,5,3,6676
5401,Toyota,Corolla,2019,3.2,Diesel,Automatic,107244,5,5,12355
5402,Ford,Explorer,2022,4.0,Diesel,Manual,177776,3,2,11144
5403,Volkswagen,Passat,2011,2.2,Hybrid,Automatic,28192,3,5,11536
5404,Ford,Explorer,2013,2.1,Hybrid,Semi-Automatic,136973,2,4,8360
5405,BMW,5 Series,2015,1.9,Hybrid,Semi-Automatic,277207,3,3,5955
5406,Honda,CR-V,2006,4.3,Diesel,Semi-Automatic,226236,4,3,5675
5407,Kia,Sportage,2002,2.7,Hybrid,Semi-Automatic,14820,2,5,8103
5408,Hyundai,Elantra,2018,3.3,Electric,Semi-Automatic,289705,5,4,9005
5409,Kia,Rio,2007,3.5,Electric,Manual,96531,3,5,9769
5410,BMW,3 Series,2012,2.5,Diesel,Semi-Automatic,48350,5,3,9233
5411,Mercedes,E-Class,2013,2.7,Diesel,Semi-Automatic,60631,4,3,9487
5412,Audi,Q5,2003,2.0,Hybrid,Manual,265161,2,3,2696
5413,Honda,CR-V,2012,1.6,Petrol,Semi-Automatic,257128,2,3,4157
5414,BMW,X5,2010,1.9,Electric,Manual,166667,4,4,7666
5415,Chevrolet,Impala,2019,3.6,Petrol,Manual,220278,5,1,8994
5416,Hyundai,Tucson,2004,4.9,Hybrid,Automatic,76461,4,2,11170
5417,Volkswagen,Golf,2019,3.7,Electric,Semi-Automatic,248482,2,1,10530
5418,Kia,Rio,2004,2.1,Electric,Manual,218620,4,4,5027
5419,Toyota,Corolla,2020,3.5,Diesel,Manual,181039,4,4,9979
5420,Ford,Focus,2007,1.5,Diesel,Automatic,88661,4,3,7426
5421,Mercedes,E-Class,2006,2.8,Petrol,Manual,198463,3,4,4730
5422,Mercedes,E-Class,2001,3.4,Hybrid,Automatic,181413,2,5,6671
5423,Chevrolet,Equinox,2004,2.1,Petrol,Automatic,276270,3,4,3374
5424,Hyundai,Sonata,2005,1.1,Electric,Manual,56102,2,4,7577
5425,Ford,Focus,2014,4.1,Diesel,Semi-Automatic,118008,2,4,10039
5426,Ford,Explorer,2018,3.0,Diesel,Semi-Automatic,179286,2,2,8914
5427,Toyota,Corolla,2003,4.1,Electric,Automatic,37998,2,2,11840
5428,Ford,Focus,2019,4.1,Petrol,Manual,62510,2,3,12649
5429,Honda,Accord,2001,4.5,Petrol,Manual,200929,3,3,4881
5430,Ford,Fiesta,2004,4.7,Petrol,Manual,280801,5,1,4383
5431,Toyota,Camry,2018,2.2,Electric,Automatic,139324,4,3,12413
5432,Mercedes,E-Class,2010,2.0,Electric,Automatic,74692,4,2,11106
5433,BMW,3 Series,2023,4.1,Diesel,Manual,183134,5,1,11437
5434,Volkswagen,Passat,2014,4.2,Hybrid,Automatic,183204,4,2,11335
5435,Hyundai,Elantra,2006,3.5,Hybrid,Manual,280007,5,4,4799
5436,Honda,CR-V,2015,2.5,Electric,Manual,282904,2,3,7441
5437,Honda,Civic,2023,1.9,Diesel,Semi-Automatic,93072,3,1,11038
5438,BMW,3 Series,2014,3.8,Petrol,Manual,190083,3,3,8298
5439,Audi,A3,2013,4.9,Petrol,Manual,41433,5,4,12071
5440,Kia,Sportage,2019,3.8,Diesel,Manual,93843,3,2,11723
5441,Toyota,RAV4,2012,2.0,Hybrid,Manual,134976,5,5,8000
5442,Chevrolet,Equinox,2013,2.5,Petrol,Manual,213979,2,2,6220
5443,Volkswagen,Golf,2001,1.5,Petrol,Manual,52251,2,1,4854
5444,Toyota,Corolla,2008,2.4,Diesel,Manual,180379,2,4,5292
5445,Kia,Rio,2018,1.0,Hybrid,Semi-Automatic,80532,5,1,9889
5446,Mercedes,C-Class,2005,3.2,Hybrid,Semi-Automatic,124627,5,1,7307
5447,Volkswagen,Passat,2004,3.1,Electric,Automatic,10661,5,5,11686
5448,Mercedes,GLA,2001,1.0,Electric,Manual,249485,4,4,2410
5449,Toyota,RAV4,2014,4.0,Diesel,Semi-Automatic,164064,5,3,9018
5450,Honda,Accord,2010,3.5,Hybrid,Manual,55658,2,5,10486
5451,Hyundai,Elantra,2011,3.8,Diesel,Automatic,161294,5,1,9474
5452,Mercedes,C-Class,2020,4.1,Petrol,Manual,84199,4,4,12516
5453,Ford,Focus,2022,4.1,Diesel,Semi-Automatic,256377,4,5,9672
5454,Hyundai,Elantra,2022,1.6,Electric,Automatic,107471,5,4,13650
5455,BMW,5 Series,2020,4.4,Diesel,Automatic,238626,3,3,11227
5456,Hyundai,Sonata,2000,1.2,Diesel,Semi-Automatic,175829,5,3,2000
5457,Chevrolet,Malibu,2000,3.1,Petrol,Automatic,171262,4,5,5274
5458,Volkswagen,Passat,2001,1.8,Electric,Manual,3626,2,4,8127
5459,Chevrolet,Equinox,2012,4.5,Diesel,Manual,32125,4,4,11557
5460,Hyundai,Tucson,2007,2.0,Electric,Automatic,177667,4,2,8146
5461,Volkswagen,Tiguan,2009,4.8,Electric,Manual,134289,2,1,10914
5462,Chevrolet,Impala,2020,1.6,Electric,Semi-Automatic,104932,3,1,11601
5463,BMW,X5,2007,2.1,Electric,Automatic,215602,4,2,7487
5464,Volkswagen,Passat,2016,4.4,Hybrid,Semi-Automatic,234156,4,2,9616
5465,Toyota,Corolla,2016,3.1,Electric,Semi-Automatic,140620,5,4,11187
5466,Mercedes,GLA,2007,1.4,Electric,Manual,47554,5,1,8648
5467,Mercedes,C-Class,2016,1.5,Diesel,Semi-Automatic,78352,3,2,8832
5468,Toyota,Corolla,2002,2.0,Diesel,Automatic,139358,2,3,5412
5469,Toyota,Camry,2015,4.3,Electric,Manual,59772,3,5,13704
5470,Audi,Q5,2017,1.8,Hybrid,Semi-Automatic,3893,5,3,11922
5471,Kia,Rio,2001,1.3,Hybrid,Automatic,89989,5,2,6400
5472,Mercedes,C-Class,2013,3.2,Petrol,Semi-Automatic,94054,4,4,9318
5473,Ford,Explorer,2015,3.0,Diesel,Semi-Automatic,296953,3,5,5660
5474,Ford,Focus,2010,2.5,Hybrid,Semi-Automatic,268750,2,4,5225
5475,Chevrolet,Equinox,2011,4.3,Hybrid,Semi-Automatic,59482,5,4,11510
5476,Honda,CR-V,2005,3.7,Hybrid,Manual,120799,2,2,7884
5477,Honda,Accord,2013,1.2,Petrol,Semi-Automatic,62406,3,2,7951
5478,Honda,Accord,2005,4.5,Diesel,Semi-Automatic,113103,5,5,7837
5479,Mercedes,E-Class,2000,3.0,Hybrid,Semi-Automatic,83334,2,2,6433
5480,BMW,5 Series,2008,2.4,Electric,Semi-Automatic,70871,4,4,9482
5481,Honda,CR-V,2003,2.3,Petrol,Manual,26129,5,2,6777
5482,Hyundai,Tucson,2016,4.3,Petrol,Automatic,102569,5,5,12648
5483,Honda,Civic,2013,2.6,Petrol,Semi-Automatic,244401,4,2,5711
5484,Ford,Explorer,2006,4.3,Petrol,Semi-Automatic,105635,5,4,8087
5485,BMW,3 Series,2021,2.7,Electric,Manual,169493,2,2,11710
5486,Hyundai,Elantra,2023,1.3,Petrol,Automatic,274924,2,4,8301
5487,Honda,Accord,2023,1.9,Hybrid,Semi-Automatic,247050,5,5,8959
5488,Toyota,RAV4,2005,3.7,Hybrid,Manual,39194,2,2,9516
5489,Ford,Fiesta,2005,4.9,Petrol,Automatic,296548,5,5,6069
5490,Honda,Civic,2011,4.0,Hybrid,Automatic,136864,3,1,11162
5491,Honda,CR-V,2020,2.4,Electric,Manual,275082,2,5,8998
5492,Mercedes,E-Class,2015,3.5,Diesel,Automatic,59502,3,5,12409
5493,BMW,5 Series,2018,2.9,Hybrid,Manual,220490,4,3,8990
5494,Hyundai,Tucson,2012,2.8,Diesel,Manual,269946,2,3,5101
5495,BMW,5 Series,2007,2.1,Hybrid,Automatic,169134,4,5,7417
5496,Mercedes,E-Class,2022,2.7,Diesel,Semi-Automatic,111485,5,1,11170
5497,Ford,Focus,2017,4.2,Electric,Manual,160087,2,2,12198
5498,Honda,CR-V,2000,3.5,Electric,Semi-Automatic,110492,2,4,7390
5499,Toyota,Camry,2012,4.2,Petrol,Semi-Automatic,212641,5,3,7647
5500,Hyundai,Elantra,2023,3.8,Petrol,Semi-Automatic,87632,3,3,13047
5501,Hyundai,Elantra,2011,4.9,Hybrid,Manual,292740,2,3,7445
5502,Volkswagen,Tiguan,2002,3.7,Petrol,Manual,273994,2,4,2920
5503,Kia,Optima,2003,1.2,Petrol,Manual,79956,3,1,4600
5504,Kia,Optima,2004,4.6,Petrol,Automatic,285734,4,4,5685
5505,Hyundai,Sonata,2010,1.2,Petrol,Manual,248898,5,3,3322
5506,Ford,Focus,2003,4.9,Diesel,Semi-Automatic,76963,5,4,8360
5507,BMW,3 Series,2002,1.9,Electric,Automatic,121009,5,4,7679
5508,Mercedes,GLA,2011,4.4,Electric,Automatic,134825,3,5,12603
5509,Volkswagen,Tiguan,2004,1.5,Electric,Manual,262785,4,1,3544
5510,Kia,Rio,2017,2.9,Electric,Semi-Automatic,197247,5,4,10155
5511,Kia,Optima,2001,3.2,Diesel,Automatic,10989,3,3,8880
5512,Honda,Civic,2023,2.5,Petrol,Semi-Automatic,5654,4,1,13386
5513,Mercedes,GLA,2021,3.9,Electric,Automatic,129980,2,3,15200
5514,Chevrolet,Impala,2000,3.3,Hybrid,Semi-Automatic,144876,2,2,5502
5515,BMW,X5,2004,2.8,Hybrid,Automatic,37950,4,1,9841
5516,Chevrolet,Impala,2012,2.9,Diesel,Semi-Automatic,263638,4,3,5327
5517,Kia,Optima,2002,4.3,Petrol,Automatic,269533,3,1,5109
5518,Toyota,Corolla,2013,4.6,Hybrid,Semi-Automatic,66042,5,5,12279
5519,Audi,Q5,2014,2.9,Diesel,Automatic,287949,3,3,6941
5520,Volkswagen,Passat,2018,2.9,Electric,Semi-Automatic,41037,5,1,13579
5521,Toyota,Corolla,2021,1.4,Electric,Automatic,92636,4,4,13447
5522,Kia,Optima,2006,1.0,Diesel,Manual,199849,5,4,2903
5523,Audi,A3,2007,1.7,Diesel,Manual,214516,2,2,3609
5524,Chevrolet,Malibu,2001,4.4,Hybrid,Semi-Automatic,115090,4,3,7498
5525,Honda,Accord,2013,1.5,Petrol,Automatic,260162,4,1,5796
5526,Hyundai,Sonata,2023,2.8,Hybrid,Manual,135313,2,1,12093
5527,Ford,Focus,2011,4.0,Electric,Semi-Automatic,34117,4,1,12717
5528,BMW,5 Series,2011,1.2,Diesel,Manual,12658,3,1,8346
5529,Chevrolet,Malibu,2013,1.2,Diesel,Automatic,242279,3,2,5854
5530,Kia,Sportage,2008,4.6,Diesel,Automatic,114536,3,4,10309
5531,Kia,Optima,2010,1.4,Hybrid,Manual,46391,3,1,8572
5532,Toyota,RAV4,2015,2.0,Diesel,Semi-Automatic,248566,5,3,5628
5533,Volkswagen,Passat,2022,1.6,Diesel,Manual,181412,3,1,8671
5534,Mercedes,E-Class,2013,4.7,Hybrid,Semi-Automatic,49867,5,1,12702
5535,Chevrolet,Impala,2022,2.1,Electric,Semi-Automatic,84163,4,3,13116
5536,Honda,Civic,2015,3.8,Electric,Manual,9028,2,4,14219
5537,Chevrolet,Impala,2017,3.1,Diesel,Semi-Automatic,224837,2,4,7803
5538,Volkswagen,Tiguan,2022,1.7,Electric,Automatic,272741,3,2,10445
5539,Honda,Civic,2022,2.1,Petrol,Manual,11243,4,4,12575
5540,Volkswagen,Golf,2021,3.4,Electric,Automatic,229040,3,4,12719
5541,Hyundai,Tucson,2019,1.5,Petrol,Semi-Automatic,40614,5,4,10487
5542,Chevrolet,Equinox,2006,4.5,Electric,Automatic,220900,4,4,9482
5543,Honda,Civic,2014,1.2,Petrol,Automatic,276121,4,3,5477
5544,Ford,Explorer,2023,3.7,Diesel,Automatic,237277,4,5,11454
5545,Volkswagen,Tiguan,2015,4.2,Petrol,Manual,71375,2,3,11372
5546,Ford,Fiesta,2021,4.1,Hybrid,Semi-Automatic,246412,5,1,10571
5547,Honda,Civic,2018,1.5,Hybrid,Manual,181290,2,5,8374
5548,BMW,3 Series,2002,4.3,Petrol,Semi-Automatic,40940,3,3,8181
5549,Hyundai,Sonata,2014,4.2,Diesel,Automatic,43329,4,1,13133
5550,Ford,Focus,2014,2.5,Petrol,Automatic,293743,3,3,6425
5551,Chevrolet,Equinox,2003,4.1,Hybrid,Manual,82053,3,1,8458
5552,Ford,Fiesta,2013,2.2,Petrol,Manual,257294,5,2,5054
5553,Chevrolet,Impala,2013,3.7,Diesel,Automatic,150034,5,2,10199
5554,Volkswagen,Golf,2017,1.3,Electric,Manual,191037,3,5,8679
5555,Volkswagen,Golf,2013,1.8,Electric,Semi-Automatic,280142,4,3,6197
5556,Audi,A3,2009,4.0,Diesel,Manual,106254,3,1,8674
5557,Honda,CR-V,2001,4.6,Hybrid,Manual,81932,3,4,8361
5558,Ford,Focus,2015,3.1,Petrol,Manual,285634,5,5,5987
5559,Chevrolet,Equinox,2014,4.1,Petrol,Manual,136674,5,4,9666
5560,Kia,Optima,2003,4.4,Hybrid,Automatic,132647,5,3,9247
5561,Toyota,Camry,2001,1.7,Petrol,Semi-Automatic,191025,4,2,2279
5562,Mercedes,E-Class,2018,3.1,Diesel,Manual,173148,5,5,9137
5563,BMW,5 Series,2014,4.0,Hybrid,Semi-Automatic,179279,5,3,9714
5564,Kia,Rio,2013,4.0,Electric,Manual,254181,5,4,8916
5565,Honda,CR-V,2011,1.9,Diesel,Manual,61122,3,1,8077
5566,BMW,5 Series,2006,4.5,Electric,Semi-Automatic,68346,3,2,11033
5567,Volkswagen,Tiguan,2017,1.2,Petrol,Manual,255250,4,2,5295
5568,Kia,Rio,2012,3.4,Hybrid,Manual,208348,3,4,7933
5569,BMW,X5,2004,4.9,Hybrid,Automatic,209799,3,2,8504
5570,Mercedes,C-Class,2023,1.1,Petrol,Automatic,69394,5,5,12212
5571,Ford,Explorer,2004,3.9,Diesel,Semi-Automatic,57680,5,2,8046
5572,Ford,Fiesta,2001,2.5,Diesel,Semi-Automatic,205117,5,3,2797
5573,Mercedes,GLA,2005,4.3,Petrol,Manual,133571,4,2,7228
5574,Toyota,Camry,2002,3.2,Petrol,Semi-Automatic,268234,5,4,2535
5575,Ford,Explorer,2006,4.5,Diesel,Automatic,299643,2,2,5907
5576,Ford,Focus,2001,1.8,Petrol,Semi-Automatic,239923,2,1,2000
5577,Chevrolet,Malibu,2009,2.6,Hybrid,Semi-Automatic,196829,4,4,6463
5578,Volkswagen,Golf,2003,1.8,Diesel,Automatic,178676,4,5,4726
5579,Toyota,Camry,2019,2.6,Electric,Manual,273610,5,4,8927
5580,Toyota,Camry,2003,4.9,Electric,Semi-Automatic,156648,3,1,8767
5581,Hyundai,Sonata,2005,3.7,Hybrid,Manual,163285,2,2,7034
5582,Volkswagen,Passat,2011,2.1,Electric,Semi-Automatic,89522,4,4,9709
5583,Chevrolet,Equinox,2021,3.9,Hybrid,Automatic,108581,4,1,14628
5584,Hyundai,Elantra,2003,4.7,Diesel,Automatic,283694,5,4,5526
5585,Hyundai,Sonata,2018,3.1,Electric,Semi-Automatic,119323,3,3,12213
5586,BMW,X5,2002,3.5,Hybrid,Manual,155339,5,4,6093
5587,Volkswagen,Golf,2003,1.2,Diesel,Manual,137349,3,1,3453
5588,Mercedes,E-Class,2014,2.1,Hybrid,Manual,24380,4,1,10912
5589,Kia,Rio,2020,3.0,Electric,Automatic,217080,3,2,12258
5590,BMW,3 Series,2016,3.9,Electric,Automatic,85557,3,2,14588
5591,Hyundai,Tucson,2017,1.3,Hybrid,Semi-Automatic,269629,4,5,6107
5592,Volkswagen,Golf,2006,1.8,Electric,Automatic,145181,2,5,8296
5593,BMW,5 Series,2023,3.3,Hybrid,Semi-Automatic,90330,4,1,13493
5594,Volkswagen,Golf,2002,3.6,Petrol,Manual,256231,5,4,3175
5595,BMW,X5,2006,3.7,Electric,Manual,13890,2,2,11322
5596,Hyundai,Sonata,2009,4.5,Hybrid,Semi-Automatic,121994,3,4,9860
5597,Ford,Fiesta,2018,3.0,Electric,Semi-Automatic,266849,2,1,9163
5598,Kia,Sportage,2006,4.5,Petrol,Semi-Automatic,176305,2,3,6873
5599,Honda,Accord,2002,1.5,Electric,Manual,205644,4,3,4087
5600,Ford,Explorer,2006,3.8,Diesel,Manual,34397,5,5,9012
5601,Hyundai,Tucson,2012,4.4,Electric,Semi-Automatic,227033,2,2,9559
5602,Kia,Optima,2022,2.9,Petrol,Manual,66372,5,1,12272
5603,Audi,A4,2017,2.8,Petrol,Manual,134013,4,2,9319
5604,BMW,3 Series,2007,2.9,Electric,Automatic,16101,3,1,12277
5605,Mercedes,E-Class,2018,4.8,Hybrid,Semi-Automatic,123902,4,3,12821
5606,BMW,5 Series,2010,1.9,Electric,Manual,155611,5,4,7887
5607,Toyota,RAV4,2005,4.7,Hybrid,Semi-Automatic,52621,5,4,10247
5608,Kia,Rio,2013,4.8,Hybrid,Semi-Automatic,153087,3,4,10738
5609,Toyota,Corolla,2006,3.8,Electric,Manual,269067,5,4,6318
5610,Kia,Optima,2004,3.1,Petrol,Semi-Automatic,183688,2,4,4726
5611,Ford,Focus,2019,1.6,Diesel,Semi-Automatic,276274,2,3,5874
5612,Audi,A3,2008,1.6,Petrol,Automatic,257336,2,2,4453
5613,Volkswagen,Passat,2017,1.8,Diesel,Semi-Automatic,157223,4,1,7855
5614,Mercedes,E-Class,2000,4.8,Petrol,Manual,289527,5,2,3109
5615,Mercedes,E-Class,2015,2.2,Petrol,Automatic,6182,2,5,12176
5616,Ford,Fiesta,2000,2.7,Petrol,Semi-Automatic,256882,2,3,2000
5617,Volkswagen,Passat,2013,3.0,Electric,Semi-Automatic,238677,3,1,8226
5618,Audi,A3,2002,2.0,Electric,Automatic,287901,4,1,4441
5619,Chevrolet,Malibu,2018,4.6,Electric,Automatic,257247,5,3,12455
5620,Volkswagen,Tiguan,2007,4.3,Petrol,Semi-Automatic,257942,4,1,5341
5621,Kia,Sportage,2001,1.6,Hybrid,Manual,28385,4,4,6432
5622,Hyundai,Sonata,2002,1.0,Petrol,Semi-Automatic,12895,3,5,5442
5623,Honda,CR-V,2003,3.2,Diesel,Semi-Automatic,107935,2,1,6041
5624,Honda,Accord,2002,2.2,Hybrid,Automatic,79517,5,1,7809
5625,Mercedes,E-Class,2011,1.5,Electric,Semi-Automatic,108240,2,2,8735
5626,Volkswagen,Tiguan,2018,4.6,Petrol,Automatic,203455,3,3,11530
5627,Toyota,Camry,2004,4.2,Petrol,Automatic,28401,3,2,10431
5628,Mercedes,C-Class,2014,3.7,Diesel,Semi-Automatic,32883,5,1,11342
5629,Chevrolet,Malibu,2005,2.8,Electric,Automatic,104526,3,1,9809
5630,Ford,Fiesta,2023,2.7,Diesel,Semi-Automatic,55110,3,3,12597
5631,Kia,Optima,2017,1.8,Diesel,Semi-Automatic,291061,2,5,5178
5632,Audi,A4,2003,2.1,Petrol,Automatic,191481,2,2,4770
5633,Mercedes,E-Class,2005,2.7,Diesel,Manual,220699,3,5,3886
5634,Hyundai,Tucson,2022,3.8,Diesel,Manual,66874,5,5,13162
5635,Ford,Focus,2009,5.0,Diesel,Manual,51399,3,3,10772
5636,Hyundai,Elantra,2020,4.9,Diesel,Manual,147964,5,5,12040
5637,Ford,Explorer,2021,3.3,Electric,Manual,159806,4,4,12503
5638,Kia,Optima,2021,2.7,Hybrid,Manual,165728,3,1,10785
5639,Chevrolet,Equinox,2006,2.8,Hybrid,Manual,162348,4,1,6453
5640,Kia,Rio,2000,5.0,Electric,Manual,209293,4,4,6914
5641,Audi,A3,2017,2.1,Petrol,Manual,139597,4,1,8508
5642,Volkswagen,Passat,2009,2.0,Electric,Automatic,128629,5,5,9727
5643,Ford,Explorer,2021,3.4,Diesel,Manual,158797,2,1,10624
5644,Volkswagen,Golf,2022,4.6,Petrol,Automatic,28189,3,2,16236
5645,Mercedes,E-Class,2008,3.8,Electric,Manual,122293,3,2,9854
5646,Ford,Focus,2003,3.6,Electric,Semi-Automatic,106969,5,2,8460
5647,Mercedes,C-Class,2006,1.1,Petrol,Automatic,82363,5,4,6852
5648,Volkswagen,Golf,2008,3.6,Hybrid,Automatic,138770,2,5,9824
5649,Honda,Accord,2018,3.1,Electric,Semi-Automatic,9387,4,2,14412
5650,Volkswagen,Golf,2016,4.0,Hybrid,Manual,123385,2,1,11432
5651,Audi,A4,2012,3.3,Electric,Manual,189813,4,3,9203
5652,Honda,CR-V,2007,1.9,Electric,Automatic,219232,2,5,7215
5653,Audi,A3,2023,3.7,Diesel,Manual,282010,3,5,9059
5654,Volkswagen,Tiguan,2006,1.3,Diesel,Manual,142319,2,2,4353
5655,Kia,Optima,2003,3.7,Diesel,Automatic,234455,3,2,5510
5656,Toyota,RAV4,2023,1.8,Diesel,Manual,209016,4,1,8619
5657,BMW,X5,2002,4.8,Diesel,Manual,220206,2,4,5095
5658,Chevrolet,Impala,2022,3.5,Hybrid,Automatic,46403,5,1,15771
5659,Hyundai,Elantra,2011,2.0,Electric,Semi-Automatic,282627,5,2,5747
5660,Honda,Civic,2010,4.9,Diesel,Manual,241911,3,4,7161
5661,Volkswagen,Passat,2006,1.6,Petrol,Semi-Automatic,70731,4,2,6085
5662,Chevrolet,Equinox,2020,4.2,Diesel,Automatic,149891,5,4,12802
5663,Mercedes,E-Class,2006,3.8,Electric,Semi-Automatic,28024,4,4,11139
5664,Hyundai,Sonata,2023,2.3,Electric,Automatic,262483,3,3,11550
5665,Mercedes,E-Class,2014,4.0,Hybrid,Semi-Automatic,222972,4,3,8840
5666,BMW,5 Series,2005,1.2,Diesel,Automatic,212121,4,5,4057
5667,Volkswagen,Tiguan,2002,2.7,Diesel,Automatic,135483,2,3,6190
5668,Chevrolet,Equinox,2008,3.1,Hybrid,Manual,14689,5,4,10306
5669,Audi,A4,2015,3.7,Petrol,Automatic,135789,2,2,11084
5670,Mercedes,E-Class,2001,4.9,Electric,Automatic,217570,3,2,8448
5671,Chevrolet,Equinox,2003,1.2,Hybrid,Semi-Automatic,237661,4,2,2446
5672,Hyundai,Sonata,2018,3.1,Diesel,Automatic,43735,3,5,13225
5673,Ford,Focus,2015,2.7,Petrol,Automatic,198182,2,1,8836
5674,Toyota,Corolla,2018,1.9,Diesel,Manual,6014,3,1,11279
5675,Toyota,Camry,2014,4.6,Diesel,Manual,80761,5,1,11284
5676,Honda,Accord,2005,3.1,Electric,Manual,263013,3,4,5439
5677,Ford,Fiesta,2008,1.5,Diesel,Semi-Automatic,53852,5,2,6922
5678,Mercedes,GLA,2007,4.1,Electric,Manual,98804,5,1,10323
5679,Kia,Rio,2017,2.6,Petrol,Semi-Automatic,256309,3,1,6673
5680,BMW,X5,2010,1.7,Diesel,Semi-Automatic,278530,5,4,3229
5681,Ford,Focus,2002,4.5,Hybrid,Automatic,64826,2,3,10403
5682,Audi,A3,2015,4.2,Electric,Semi-Automatic,37658,2,3,14046
5683,Chevrolet,Malibu,2005,2.2,Petrol,Manual,221125,3,2,3377
5684,Honda,CR-V,2012,2.8,Hybrid,Automatic,124602,2,3,10507
5685,Kia,Rio,2020,4.3,Electric,Manual,243563,2,1,11528
5686,Toyota,RAV4,2017,2.3,Electric,Semi-Automatic,75192,4,4,11996
5687,Hyundai,Elantra,2008,4.1,Electric,Semi-Automatic,253573,2,2,7528
5688,Volkswagen,Passat,2001,4.3,Electric,Manual,9556,5,5,10508
5689,Honda,Accord,2012,4.5,Diesel,Manual,277552,4,2,6648
5690,Volkswagen,Golf,2011,4.9,Petrol,Manual,263857,4,1,7022
5691,BMW,3 Series,2014,4.4,Petrol,Manual,152396,3,2,9652
5692,Volkswagen,Passat,2022,1.3,Hybrid,Manual,417,2,3,12991
5693,Volkswagen,Tiguan,2009,4.1,Petrol,Automatic,267861,3,5,7042
5694,Mercedes,E-Class,2015,3.1,Electric,Manual,79337,2,2,12113
5695,Ford,Explorer,2012,1.2,Diesel,Automatic,81363,3,4,8772
5696,Kia,Sportage,2004,1.8,Hybrid,Semi-Automatic,245544,3,5,3189
5697,Volkswagen,Passat,2011,4.3,Diesel,Automatic,124584,2,2,10708
5698,Honda,CR-V,2023,4.6,Hybrid,Automatic,10046,4,4,17899
5699,Chevrolet,Equinox,2022,4.8,Hybrid,Automatic,224603,2,3,13507
5700,Ford,Fiesta,2001,2.1,Electric,Semi-Automatic,98089,4,5,6538
5701,BMW,5 Series,2017,3.7,Hybrid,Semi-Automatic,213273,4,4,9634
5702,Mercedes,C-Class,2010,1.3,Electric,Manual,222606,4,2,5947
5703,Toyota,RAV4,2009,2.8,Hybrid,Semi-Automatic,205898,5,1,6482
5704,Audi,A3,2003,3.0,Diesel,Semi-Automatic,56812,2,3,6863
5705,Honda,Accord,2009,1.1,Diesel,Automatic,234060,2,1,4718
5706,Audi,Q5,2005,4.6,Diesel,Semi-Automatic,117063,2,4,7858
5707,Mercedes,C-Class,2016,2.4,Hybrid,Automatic,289394,2,2,8012
5708,Honda,Civic,2004,1.2,Petrol,Manual,285865,3,3,2000
5709,Audi,Q5,2004,1.5,Electric,Manual,286397,4,5,3072
5710,Kia,Optima,2004,2.7,Petrol,Manual,64560,5,2,6708
5711,Chevrolet,Impala,2007,3.0,Petrol,Automatic,266090,4,4,5378
5712,Audi,Q5,2014,1.3,Hybrid,Manual,264067,4,2,5318
5713,Mercedes,C-Class,2002,3.6,Diesel,Manual,266145,2,4,2977
5714,BMW,X5,2013,4.1,Electric,Semi-Automatic,181750,5,3,10465
5715,Toyota,Camry,2018,3.8,Petrol,Manual,124980,5,2,10800
5716,Honda,Accord,2018,4.9,Diesel,Semi-Automatic,25650,5,5,13887
5717,BMW,X5,2021,2.9,Hybrid,Manual,37097,2,2,13558
5718,Volkswagen,Golf,2022,1.0,Electric,Semi-Automatic,92396,4,4,11852
5719,Chevrolet,Equinox,2000,4.5,Electric,Semi-Automatic,80366,2,5,8992
5720,Hyundai,Elantra,2020,4.3,Hybrid,Semi-Automatic,293131,5,1,9537
5721,Volkswagen,Passat,2006,4.9,Hybrid,Semi-Automatic,8618,4,4,11627
5722,Ford,Focus,2002,2.8,Petrol,Automatic,295693,5,5,3086
5723,Mercedes,E-Class,2003,4.8,Hybrid,Semi-Automatic,225791,5,3,6284
5724,Hyundai,Tucson,2015,1.7,Petrol,Semi-Automatic,174677,5,5,6806
5725,Honda,Civic,2020,4.2,Electric,Manual,293230,4,4,10435
5726,Hyundai,Sonata,2019,1.8,Electric,Manual,4457,2,1,13510
5727,Toyota,Camry,2021,3.3,Electric,Semi-Automatic,287953,3,4,9940
5728,BMW,X5,2013,3.4,Hybrid,Manual,226521,2,1,7869
5729,Volkswagen,Tiguan,2017,4.6,Petrol,Manual,28687,2,2,13226
5730,Chevrolet,Malibu,2006,3.8,Petrol,Semi-Automatic,246743,2,5,4765
5731,BMW,5 Series,2011,2.9,Hybrid,Automatic,9200,2,3,12616
5732,Ford,Explorer,2020,4.2,Hybrid,Manual,99801,3,4,13303
5733,Honda,CR-V,2023,2.4,Electric,Automatic,254910,2,3,11801
5734,BMW,X5,2009,1.8,Petrol,Semi-Automatic,281531,4,1,2969
