Brand,Model,Year,Transmission,Mileage,Price
BMW,X5,2023,Automatic,92854,14742
Toyota,Camry,2020,Manual,106291,9274
BMW,3 Series,2023,Manual,304,13193
Ford,Focus,2017,Semi-Automatic,195613,6487
Honda,Accord,2020,Semi-Automatic,274038,6819
Audi,A4,2016,Automatic,53763,14024
Honda,Civic,2017,Semi-Automatic,6251,11874
Ford,Focus,2016,Automatic,159652,11306
Mercedes,E-Class,2001,Automatic,99792,9704
Honda,Accord,2021,Automatic,267269,9054
Mercedes,GLA,2022,Automatic,197564,13148
Mercedes,GLA,2019,Automatic,87606,16047
Kia,Sportage,2010,Automatic,78088,10738
Toyota,RAV4,2001,Automatic,52222,10855
Kia,Sportage,2018,Semi-Automatic,234162,10216
Ford,Explorer,2014,Semi-Automatic,26038,12379
Audi,A4,2014,Automatic,106052,9478
Chevrolet,Impala,2010,Semi-Automatic,102085,9558
Mercedes,C-Class,2002,Semi-Automatic,86694,7866
Mercedes,GLA,2003,Manual,282531,3449
Chevrolet,Equinox,2011,Manual,137574,8248
Hyundai,Elantra,2001,Automatic,231983,5860
Mercedes,C-Class,2018,Automatic,117375,10752
Mercedes,GLA,2007,Semi-Automatic,213587,6828
Honda,Civic,2021,Manual,103231,11835
Toyota,Corolla,2001,Semi-Automatic,218047,3939
Honda,CR-V,2002,Semi-Automatic,187222,3655
BMW,5 Series,2012,Semi-Automatic,100340,6793
Toyota,Camry,2009,Manual,18215,9735
Hyundai,Sonata,2021,Manual,208278,10534
Kia,Optima,2022,Semi-Automatic,207337,8653
Chevrolet,Equinox,2013,Semi-Automatic,112614,8747
Honda,Civic,2018,Manual,111359,9072
Mercedes,GLA,2004,Manual,297401,2000
Volkswagen,Tiguan,2023,Semi-Automatic,84322,12713
Toyota,Camry,2014,Semi-Automatic,38164,11736
BMW,5 Series,2015,Manual,226105,9377
Kia,Optima,2000,Manual,257344,2653
Toyota,RAV4,2022,Automatic,253374,10932
Mercedes,E-Class,2016,Manual,123858,10422
Ford,Focus,2011,Semi-Automatic,78884,8722
Toyota,RAV4,2013,Semi-Automatic,296839,5863
BMW,X5,2018,Semi-Automatic,227535,7149
BMW,3 Series,2005,Manual,257760,2000
Audi,A4,2011,Semi-Automatic,220492,7090
Hyundai,Elantra,2015,Automatic,268765,7424
BMW,5 Series,2020,Semi-Automatic,83120,11337
Toyota,Camry,2009,Semi-Automatic,118688,9726
Ford,Fiesta,2007,Manual,189411,5911
Honda,CR-V,2007,Semi-Automatic,116717,8665
Chevrolet,Equinox,2009,Automatic,135617,9887
Audi,A4,2007,Manual,53161,8936
Audi,Q5,2008,Semi-Automatic,239176,7316
Kia,Sportage,2022,Manual,62867,13942
Chevrolet,Equinox,2012,Manual,77921,9341
Volkswagen,Golf,2009,Manual,238049,5839
Toyota,Corolla,2023,Semi-Automatic,254854,8302
BMW,5 Series,2018,Semi-Automatic,22501,13449
BMW,3 Series,2004,Manual,37472,9050
Mercedes,E-Class,2022,Manual,89383,11612
Hyundai,Sonata,2020,Automatic,66280,11674
Toyota,Camry,2023,Automatic,267121,9957
Honda,Accord,2008,Semi-Automatic,127873,7742
Toyota,Camry,2017,Manual,167921,12441
Honda,Accord,2011,Semi-Automatic,169379,9812
Audi,Q5,2003,Manual,16843,8763
Kia,Rio,2011,Manual,51730,12365
Toyota,Corolla,2011,Semi-Automatic,64628,10107
Chevrolet,Malibu,2002,Manual,109489,5910
Toyota,Camry,2011,Automatic,86624,11267
Volkswagen,Golf,2018,Semi-Automatic,123723,11725
Mercedes,GLA,2002,Automatic,81114,8277
Ford,Fiesta,2009,Manual,79509,7309
Audi,A4,2017,Automatic,156076,12378
Kia,Optima,2019,Automatic,233807,11223
Volkswagen,Golf,2003,Semi-Automatic,57090,6158
Mercedes,E-Class,2004,Semi-Automatic,127442,9351
Honda,CR-V,2012,Manual,199386,8212
Toyota,Corolla,2006,Semi-Automatic,6795,10064
Audi,A4,2023,Manual,132276,11054
Volkswagen,Golf,2023,Manual,85241,12995
Mercedes,E-Class,2009,Semi-Automatic,200342,6493
Mercedes,GLA,2014,Manual,114714,9205
Hyundai,Tucson,2008,Manual,51676,8966
Volkswagen,Tiguan,2006,Automatic,251096,4078
BMW,X5,2021,Semi-Automatic,158620,10427
Volkswagen,Tiguan,2001,Automatic,233455,7130
Toyota,Corolla,2001,Manual,134631,2707
Toyota,RAV4,2009,Automatic,71203,13875
Volkswagen,Tiguan,2004,Manual,28722,9525
Toyota,Camry,2003,Manual,18550,6629
Hyundai,Tucson,2015,Manual,288628,9127
Ford,Explorer,2016,Manual,114596,9008
Audi,A3,2014,Semi-Automatic,64919,8101
Chevrolet,Equinox,2021,Manual,299278,7714
Mercedes,GLA,2014,Manual,290992,4680
Honda,CR-V,2012,Manual,180036,6599
Ford,Focus,2020,Semi-Automatic,41118,13877
Audi,A3,2021,Automatic,54066,16818
Honda,CR-V,2019,Manual,73734,11225
Volkswagen,Tiguan,2006,Manual,127573,9148
Mercedes,GLA,2013,Semi-Automatic,148261,6634
Audi,A4,2015,Manual,233009,7439
Ford,Focus,2013,Automatic,121184,8576
Audi,Q5,2009,Semi-Automatic,61883,9262
Ford,Explorer,2016,Automatic,154965,13300
Hyundai,Tucson,2017,Manual,219004,7619
Kia,Rio,2007,Automatic,164933,11101
Chevrolet,Equinox,2005,Automatic,241387,8372
Chevrolet,Impala,2019,Automatic,137670,13146
BMW,5 Series,2005,Automatic,209898,6302
BMW,X5,2007,Automatic,150105,8297
Mercedes,C-Class,2021,Manual,30752,15084
Volkswagen,Passat,2021,Semi-Automatic,113261,14034
Kia,Optima,2010,Semi-Automatic,155808,7883
Kia,Sportage,2015,Automatic,201385,10472
Mercedes,GLA,2016,Manual,63487,8830
Kia,Rio,2002,Manual,261109,3777
Chevrolet,Equinox,2022,Automatic,127049,13259
Hyundai,Tucson,2010,Semi-Automatic,61108,9177
Hyundai,Elantra,2017,Manual,148701,7725
Mercedes,E-Class,2005,Automatic,207548,9149
Hyundai,Tucson,2001,Semi-Automatic,119582,8908
Kia,Sportage,2013,Automatic,56311,12173
BMW,3 Series,2004,Semi-Automatic,283338,3933
Hyundai,Sonata,2008,Automatic,271844,7263
Volkswagen,Golf,2023,Automatic,165795,13484
BMW,3 Series,2005,Manual,201139,5077
Mercedes,E-Class,2016,Manual,204143,7017
Ford,Focus,2020,Semi-Automatic,113350,11633
Kia,Rio,2021,Semi-Automatic,206500,8170
Mercedes,GLA,2007,Manual,150216,7195
Kia,Optima,2004,Automatic,176155,6976
Audi,A4,2017,Manual,236982,8760
Audi,Q5,2009,Semi-Automatic,45407,12091
Mercedes,GLA,2008,Automatic,225565,6388
Honda,Accord,2015,Semi-Automatic,284531,4609
Hyundai,Sonata,2021,Automatic,152585,15248
Chevrolet,Equinox,2014,Manual,47486,9950
Chevrolet,Malibu,2008,Semi-Automatic,149585,5808
BMW,5 Series,2013,Semi-Automatic,242141,6757
Chevrolet,Impala,2003,Manual,139869,7102
Kia,Sportage,2010,Automatic,223473,7330
Chevrolet,Malibu,2003,Semi-Automatic,239684,5006
Kia,Optima,2011,Manual,86371,9472
BMW,3 Series,2000,Automatic,103194,7536
Ford,Explorer,2004,Automatic,27978,10540
Kia,Optima,2013,Automatic,224283,10314
Kia,Rio,2020,Semi-Automatic,44108,13117
Toyota,RAV4,2008,Automatic,9631,12407
Toyota,RAV4,2014,Manual,101498,8670
BMW,X5,2002,Automatic,92826,9243
Ford,Explorer,2021,Manual,245286,7994
Kia,Optima,2006,Automatic,8802,9123
Toyota,RAV4,2001,Manual,226177,5776
Honda,CR-V,2019,Manual,75133,10097
Chevrolet,Equinox,2010,Semi-Automatic,177430,6851
BMW,3 Series,2006,Semi-Automatic,227114,5457
Volkswagen,Passat,2022,Automatic,141331,11973
Kia,Optima,2017,Semi-Automatic,108743,9525
Hyundai,Sonata,2001,Manual,256586,4768
Volkswagen,Tiguan,2012,Automatic,226357,5772
Kia,Rio,2012,Manual,98066,9738
BMW,5 Series,2012,Semi-Automatic,240574,6488
Mercedes,E-Class,2001,Automatic,220846,5183
Toyota,Corolla,2010,Manual,243608,5127
Ford,Focus,2000,Automatic,185108,6997
Hyundai,Sonata,2004,Manual,12765,10044
Hyundai,Tucson,2011,Automatic,208405,7831
Kia,Rio,2002,Manual,155647,4887
Mercedes,C-Class,2005,Manual,85112,8897
Toyota,Camry,2014,Automatic,234062,8418
Hyundai,Tucson,2012,Manual,62339,8953
Hyundai,Elantra,2011,Manual,58298,12134
Kia,Sportage,2000,Semi-Automatic,291534,2000
Ford,Fiesta,2007,Automatic,283885,4522
Toyota,Camry,2012,Semi-Automatic,5159,11296
Audi,Q5,2000,Automatic,163088,8938
Mercedes,GLA,2015,Manual,55540,10089
Ford,Explorer,2013,Automatic,17331,15653
Kia,Optima,2018,Manual,116025,12679
Hyundai,Elantra,2007,Semi-Automatic,131788,8064
Ford,Focus,2022,Semi-Automatic,243560,10728
Chevrolet,Malibu,2011,Semi-Automatic,240603,7487
Hyundai,Elantra,2003,Semi-Automatic,8116,10637
Ford,Fiesta,2014,Automatic,62028,10159
Hyundai,Elantra,2003,Automatic,96060,7178
Ford,Focus,2018,Automatic,89393,14512
Kia,Rio,2023,Automatic,53707,15525
Hyundai,Tucson,2012,Semi-Automatic,222315,6653
Toyota,Camry,2017,Semi-Automatic,279308,7113
Kia,Optima,2003,Manual,150292,4494
Kia,Rio,2001,Semi-Automatic,49981,9300
Kia,Optima,2004,Manual,250312,6193
Toyota,Camry,2000,Semi-Automatic,202579,2948
Hyundai,Sonata,2007,Semi-Automatic,247278,7054
Audi,A4,2009,Manual,202557,7648
Honda,Civic,2003,Semi-Automatic,287097,3458
BMW,3 Series,2022,Automatic,126818,12763
Chevrolet,Malibu,2010,Semi-Automatic,91875,9762
Ford,Fiesta,2003,Manual,287799,3444
Audi,Q5,2018,Automatic,223153,8536
Volkswagen,Golf,2021,Semi-Automatic,211736,10365
Volkswagen,Tiguan,2002,Manual,200943,4681
Chevrolet,Impala,2002,Automatic,243432,5731
Hyundai,Sonata,2011,Automatic,272957,7240
Mercedes,GLA,2005,Automatic,211073,4778
Mercedes,E-Class,2012,Semi-Automatic,17044,13259
Mercedes,GLA,2002,Manual,56708,6165
Ford,Explorer,2021,Automatic,110514,14589
Honda,CR-V,2012,Semi-Automatic,23434,9031
Toyota,RAV4,2017,Manual,282266,7954
Hyundai,Sonata,2013,Automatic,271806,9563
Audi,A4,2002,Semi-Automatic,274125,3617
Mercedes,C-Class,2002,Semi-Automatic,240751,3684
Hyundai,Tucson,2016,Manual,175499,8590
Volkswagen,Tiguan,2008,Manual,2954,9340
BMW,X5,2021,Automatic,278471,11130
Chevrolet,Equinox,2005,Manual,230974,2880
BMW,3 Series,2023,Manual,185188,11196
Chevrolet,Malibu,2010,Semi-Automatic,56454,12170
Chevrolet,Malibu,2001,Automatic,6708,8965
Volkswagen,Passat,2012,Semi-Automatic,127902,9041
Toyota,Corolla,2012,Manual,128818,8223
Audi,A4,2023,Manual,212450,13251
Kia,Optima,2018,Semi-Automatic,140900,12282
Ford,Explorer,2002,Automatic,64330,9713
Toyota,Corolla,2021,Automatic,273754,8824
Honda,Civic,2019,Automatic,257244,9355
Chevrolet,Equinox,2002,Automatic,150118,4797
Honda,Accord,2011,Automatic,13236,12835
Hyundai,Tucson,2005,Manual,205173,7696
Volkswagen,Tiguan,2019,Semi-Automatic,187947,9141
BMW,X5,2002,Manual,8006,11539
Kia,Sportage,2010,Semi-Automatic,215054,7298
Hyundai,Sonata,2015,Semi-Automatic,100330,8393
Hyundai,Sonata,2013,Automatic,175501,11489
Kia,Rio,2004,Automatic,141489,6870
Kia,Optima,2004,Automatic,258551,6728
Volkswagen,Tiguan,2001,Automatic,140038,7299
BMW,X5,2002,Automatic,61671,7566
Toyota,RAV4,2016,Automatic,182486,8950
Toyota,RAV4,2005,Semi-Automatic,238522,2129
Honda,CR-V,2003,Manual,128689,6726
Chevrolet,Impala,2002,Automatic,33220,7735
Mercedes,E-Class,2017,Manual,188040,9839
BMW,5 Series,2018,Automatic,156578,9468
Kia,Optima,2005,Semi-Automatic,153712,4625
Mercedes,E-Class,2021,Automatic,218961,12020
BMW,3 Series,2002,Semi-Automatic,116029,7479
Kia,Sportage,2017,Semi-Automatic,224726,6505
Toyota,Camry,2017,Semi-Automatic,220325,8593
Hyundai,Sonata,2018,Semi-Automatic,84324,13513
Kia,Optima,2014,Manual,36243,10975
Kia,Optima,2012,Semi-Automatic,24612,10207
BMW,X5,2010,Automatic,176287,8474
Toyota,Camry,2005,Semi-Automatic,191537,7269
BMW,5 Series,2011,Semi-Automatic,299371,7312
BMW,3 Series,2015,Semi-Automatic,82067,12758
Ford,Fiesta,2005,Automatic,81003,9579
Hyundai,Sonata,2023,Manual,193657,11626
Mercedes,GLA,2000,Semi-Automatic,258029,2000
Audi,Q5,2018,Manual,257829,8343
Chevrolet,Impala,2003,Automatic,81167,9676
Audi,A3,2021,Automatic,102123,15357
Chevrolet,Equinox,2005,Manual,236419,6771
Chevrolet,Malibu,2011,Automatic,247663,8246
Kia,Sportage,2002,Semi-Automatic,37737,8245
Ford,Fiesta,2022,Manual,105768,12184
Volkswagen,Tiguan,2014,Automatic,13636,12527
Toyota,Corolla,2007,Manual,38951,9820
Mercedes,E-Class,2005,Semi-Automatic,234312,5713
Audi,Q5,2004,Automatic,62379,9352
Hyundai,Tucson,2017,Manual,237231,9855
Mercedes,E-Class,2005,Manual,244060,6018
Ford,Fiesta,2008,Manual,147042,7059
Chevrolet,Impala,2014,Manual,290716,6385
Volkswagen,Passat,2000,Manual,111874,5362
Hyundai,Tucson,2016,Automatic,86029,11079
Honda,Accord,2015,Automatic,147726,10245
Kia,Optima,2014,Manual,127457,8150
BMW,X5,2020,Manual,41240,10475
Mercedes,C-Class,2022,Manual,8848,14923
Kia,Sportage,2008,Manual,165604,8287
Ford,Focus,2015,Automatic,181091,10778
BMW,5 Series,2008,Manual,112874,5942
Hyundai,Elantra,2006,Manual,103173,6536
BMW,3 Series,2008,Semi-Automatic,107814,9143
Ford,Fiesta,2001,Semi-Automatic,127251,3254
Volkswagen,Golf,2017,Manual,214989,9200
Volkswagen,Tiguan,2002,Manual,100229,6695
BMW,5 Series,2004,Automatic,270174,5296
Ford,Explorer,2005,Manual,238543,3929
Toyota,Camry,2021,Semi-Automatic,183992,11420
Mercedes,GLA,2007,Manual,139280,8214
BMW,X5,2011,Automatic,272526,10349
Chevrolet,Impala,2015,Automatic,135145,9197
BMW,3 Series,2017,Manual,82765,10544
Audi,Q5,2012,Semi-Automatic,145295,7394
Audi,A4,2000,Automatic,45894,8482
Ford,Fiesta,2009,Semi-Automatic,75112,8697
BMW,3 Series,2011,Automatic,98060,10238
BMW,3 Series,2022,Semi-Automatic,240163,10396
Toyota,RAV4,2005,Manual,43118,6337
Ford,Focus,2001,Manual,239323,4013
Ford,Focus,2020,Manual,14258,11314
Honda,CR-V,2022,Semi-Automatic,209432,10011
Ford,Fiesta,2012,Manual,152869,8242
Kia,Sportage,2011,Semi-Automatic,42564,11748
BMW,3 Series,2018,Automatic,84832,12703
Honda,Civic,2001,Manual,184673,2000
Mercedes,C-Class,2015,Manual,133691,12126
BMW,3 Series,2011,Manual,41582,9668
Toyota,Camry,2009,Automatic,19887,12702
Kia,Rio,2004,Manual,139464,7510
Honda,Civic,2018,Automatic,40795,11784
Ford,Fiesta,2023,Automatic,174055,13318
Chevrolet,Impala,2020,Manual,84648,9507
Toyota,Corolla,2003,Semi-Automatic,34959,7800
Ford,Focus,2017,Semi-Automatic,11787,12964
Honda,CR-V,2019,Manual,244016,7719
Chevrolet,Malibu,2001,Manual,292496,2850
Audi,A3,2012,Manual,259162,6216
Honda,CR-V,2019,Manual,265884,10382
Honda,Civic,2022,Semi-Automatic,179406,12011
Kia,Rio,2023,Manual,297536,9349
Kia,Sportage,2004,Manual,288356,4832
Kia,Sportage,2011,Automatic,201949,8861
Kia,Rio,2004,Automatic,99579,9408
Kia,Optima,2019,Automatic,186490,10870
Toyota,Camry,2006,Manual,174548,6609
BMW,X5,2008,Semi-Automatic,243542,6029
Mercedes,GLA,2000,Automatic,22509,9249
Audi,A4,2010,Semi-Automatic,148304,8433
Ford,Explorer,2006,Semi-Automatic,214577,6208
Audi,Q5,2000,Automatic,233813,6623
Ford,Focus,2020,Semi-Automatic,197513,9249
Volkswagen,Passat,2023,Automatic,158733,15325
Ford,Focus,2008,Manual,22996,11240
Audi,Q5,2004,Manual,122932,5941
BMW,5 Series,2003,Automatic,272463,2950
Audi,Q5,2008,Manual,37489,9450
Hyundai,Tucson,2018,Semi-Automatic,123571,10728
Honda,Accord,2022,Semi-Automatic,135672,9986
Audi,A3,2017,Manual,243149,7437
Ford,Explorer,2014,Manual,52336,10953
Ford,Explorer,2006,Automatic,172292,6254
BMW,X5,2009,Semi-Automatic,229415,5511
Volkswagen,Passat,2016,Automatic,261701,9465
Honda,Accord,2017,Manual,279367,6212
Honda,Civic,2017,Automatic,42612,13247
Chevrolet,Impala,2020,Semi-Automatic,3514,15029
Toyota,Corolla,2001,Semi-Automatic,84686,5506
Volkswagen,Passat,2001,Manual,268824,4423
Audi,Q5,2019,Manual,14821,14303
Toyota,Camry,2020,Semi-Automatic,139858,11902
Toyota,Camry,2023,Automatic,122717,12045
Hyundai,Tucson,2015,Automatic,88752,12424
BMW,3 Series,2006,Semi-Automatic,178195,3636
BMW,X5,2019,Manual,80609,13387
Volkswagen,Golf,2002,Semi-Automatic,163937,6621
Honda,Accord,2021,Manual,236719,9965
Chevrolet,Equinox,2000,Manual,112549,6649
Toyota,RAV4,2018,Semi-Automatic,280019,6899
Mercedes,GLA,2014,Manual,63098,9738
Hyundai,Tucson,2021,Automatic,124636,15207
Toyota,RAV4,2014,Manual,105747,11785
Volkswagen,Golf,2023,Automatic,141645,12967
Chevrolet,Malibu,2006,Manual,274946,3001
Kia,Optima,2016,Automatic,291964,8860
Audi,Q5,2011,Semi-Automatic,144052,7918
Mercedes,E-Class,2016,Manual,261151,5376
Toyota,Corolla,2010,Semi-Automatic,92415,8951
Audi,Q5,2023,Manual,176321,13273
Hyundai,Tucson,2015,Manual,179292,8314
Kia,Optima,2004,Semi-Automatic,38282,8634
Chevrolet,Impala,2014,Manual,104677,9206
Chevrolet,Impala,2022,Semi-Automatic,98677,11426
Audi,Q5,2000,Manual,229438,5911
Honda,Accord,2017,Semi-Automatic,47506,14049
Audi,A3,2012,Manual,153117,10437
Volkswagen,Golf,2013,Manual,216392,6172
Kia,Rio,2013,Semi-Automatic,74527,8909
Toyota,Corolla,2002,Automatic,34863,8602
BMW,3 Series,2020,Automatic,141074,10978
Volkswagen,Passat,2016,Semi-Automatic,163540,7629
Toyota,Camry,2005,Automatic,118614,9127
Toyota,Corolla,2020,Manual,19175,13816
Hyundai,Elantra,2008,Manual,275731,3985
Toyota,Corolla,2016,Manual,237347,8053
Ford,Focus,2023,Manual,183270,9234
Ford,Focus,2018,Semi-Automatic,210299,7094
Volkswagen,Passat,2007,Manual,141895,5462
Kia,Rio,2015,Semi-Automatic,129108,9417
Toyota,Corolla,2010,Automatic,16660,12666
Honda,CR-V,2002,Semi-Automatic,181525,3269
Volkswagen,Golf,2011,Semi-Automatic,263996,6920
Chevrolet,Malibu,2014,Semi-Automatic,286051,5678
Mercedes,GLA,2018,Automatic,187038,8759
Chevrolet,Impala,2001,Semi-Automatic,99627,4407
Toyota,RAV4,2013,Semi-Automatic,142741,6845
Kia,Sportage,2009,Manual,135765,8084
Hyundai,Elantra,2010,Semi-Automatic,68985,10320
Audi,A3,2003,Semi-Automatic,250702,5785
Toyota,RAV4,2006,Semi-Automatic,129320,7813
BMW,5 Series,2022,Semi-Automatic,109946,12201
Honda,Accord,2019,Manual,28773,11724
Mercedes,GLA,2010,Automatic,271846,6763
Toyota,Camry,2008,Automatic,207183,8456
Volkswagen,Golf,2017,Semi-Automatic,225017,7899
Ford,Explorer,2017,Automatic,14124,14017
Ford,Fiesta,2012,Automatic,133677,9126
Honda,Accord,2021,Semi-Automatic,128431,9931
Hyundai,Tucson,2005,Automatic,47007,11059
Hyundai,Tucson,2000,Automatic,247467,3950
Audi,A4,2009,Semi-Automatic,107975,9940
Hyundai,Sonata,2006,Semi-Automatic,166509,4069
Hyundai,Elantra,2004,Manual,291005,2000
Audi,A4,2007,Manual,225492,7990
Kia,Sportage,2020,Manual,121880,11062
Honda,Civic,2002,Automatic,260238,6595
Chevrolet,Equinox,2013,Semi-Automatic,114292,7014
Hyundai,Elantra,2020,Automatic,100889,11882
Audi,A3,2002,Automatic,285187,3396
Mercedes,GLA,2002,Semi-Automatic,107689,6646
Toyota,RAV4,2001,Manual,55829,6783
Honda,CR-V,2012,Automatic,203805,6623
Ford,Fiesta,2020,Semi-Automatic,294065,9318
Hyundai,Sonata,2023,Automatic,268386,8432
Volkswagen,Passat,2005,Automatic,108417,10831
Chevrolet,Impala,2001,Manual,252930,6041
Hyundai,Sonata,2006,Semi-Automatic,26137,8577
BMW,X5,2019,Manual,178,13196
Audi,A3,2023,Automatic,201494,12170
Honda,CR-V,2023,Manual,275991,11480
BMW,X5,2001,Semi-Automatic,151771,7364
Audi,A3,2008,Semi-Automatic,108783,5524
Hyundai,Tucson,2017,Manual,234037,8419
Audi,Q5,2001,Manual,24929,5601
Mercedes,E-Class,2004,Automatic,284717,5405
Hyundai,Sonata,2010,Semi-Automatic,217611,5447
Hyundai,Tucson,2004,Semi-Automatic,101044,9779
Chevrolet,Impala,2008,Semi-Automatic,135355,9392
Chevrolet,Malibu,2019,Manual,252522,7749
Mercedes,E-Class,2001,Semi-Automatic,87508,4649
Toyota,Corolla,2007,Semi-Automatic,111390,8172
Ford,Fiesta,2016,Semi-Automatic,46541,11969
Honda,Accord,2015,Manual,140190,10196
Kia,Sportage,2021,Manual,193017,13139
Audi,A4,2023,Manual,113505,13329
Chevrolet,Impala,2021,Automatic,132045,12959
Mercedes,C-Class,2023,Automatic,121773,15864
Audi,Q5,2012,Semi-Automatic,184888,8202
Volkswagen,Golf,2021,Semi-Automatic,246099,8578
Kia,Optima,2013,Semi-Automatic,95849,9183
Chevrolet,Equinox,2010,Manual,206414,8671
Volkswagen,Golf,2022,Automatic,263064,9038
Volkswagen,Tiguan,2012,Automatic,216584,11568
Hyundai,Sonata,2016,Manual,279973,10100
Chevrolet,Malibu,2006,Automatic,104490,10110
Mercedes,E-Class,2005,Automatic,261,10694
Kia,Sportage,2023,Semi-Automatic,220516,10789
Kia,Optima,2007,Automatic,10457,12390
Kia,Optima,2022,Automatic,110964,15180
Mercedes,C-Class,2012,Automatic,86290,10274
Mercedes,E-Class,2017,Automatic,19088,13118
Volkswagen,Golf,2004,Semi-Automatic,267130,4157
Toyota,Corolla,2023,Manual,237737,7245
Hyundai,Tucson,2008,Semi-Automatic,89402,8311
Volkswagen,Passat,2011,Semi-Automatic,137183,9756
Hyundai,Elantra,2002,Manual,109568,8908
Toyota,RAV4,2014,Automatic,71736,11565
Toyota,Camry,2013,Automatic,202382,7552
Audi,A3,2022,Semi-Automatic,245773,11784
Audi,A4,2009,Automatic,275327,7893
Kia,Optima,2020,Semi-Automatic,175040,9899
Honda,Civic,2010,Manual,276565,5268
Audi,A4,2009,Manual,70727,7185
Chevrolet,Equinox,2018,Manual,68251,12834
Kia,Sportage,2020,Manual,210685,10186
Honda,Civic,2009,Automatic,264425,5411
Mercedes,GLA,2016,Manual,271066,8578
Kia,Rio,2016,Manual,56235,10175
Ford,Focus,2012,Automatic,252260,7654
Ford,Focus,2003,Manual,73415,6831
Honda,Accord,2004,Semi-Automatic,91586,8068
Hyundai,Sonata,2016,Automatic,82265,10154
Ford,Focus,2015,Manual,152891,8842
Honda,CR-V,2012,Semi-Automatic,21648,11367
Hyundai,Elantra,2007,Semi-Automatic,228537,5529
Ford,Focus,2002,Semi-Automatic,28572,9628
Mercedes,C-Class,2022,Manual,197471,12450
Toyota,RAV4,2007,Automatic,284561,5308
Chevrolet,Equinox,2003,Manual,181368,5872
Hyundai,Sonata,2001,Semi-Automatic,197945,4041
Mercedes,GLA,2002,Manual,233620,3127
Volkswagen,Passat,2010,Automatic,46005,8679
Mercedes,E-Class,2011,Automatic,56509,10469
Honda,Civic,2012,Automatic,94807,13603
Mercedes,GLA,2017,Semi-Automatic,209429,10611
Audi,A3,2017,Automatic,226515,11069
Toyota,Corolla,2022,Manual,77744,13045
Chevrolet,Impala,2003,Automatic,149269,8414
Mercedes,C-Class,2002,Manual,69113,9017
BMW,X5,2021,Automatic,216582,12168
Honda,Accord,2014,Automatic,56480,10270
Mercedes,C-Class,2012,Manual,103500,7730
Audi,A3,2019,Automatic,27571,16048
Chevrolet,Malibu,2005,Semi-Automatic,142540,6249
Mercedes,GLA,2007,Semi-Automatic,82151,10456
Hyundai,Sonata,2014,Automatic,271827,8663
Volkswagen,Tiguan,2013,Automatic,169799,8104
Audi,Q5,2016,Automatic,112267,10554
Hyundai,Tucson,2002,Manual,206535,3969
Chevrolet,Equinox,2014,Semi-Automatic,263883,4922
Volkswagen,Golf,2016,Automatic,1716,14565
Volkswagen,Golf,2017,Semi-Automatic,298534,7929
Mercedes,GLA,2021,Semi-Automatic,71555,13568
Ford,Focus,2001,Semi-Automatic,129157,6216
Kia,Optima,2022,Manual,223997,12020
Toyota,Camry,2023,Automatic,258800,10924
Kia,Sportage,2006,Semi-Automatic,230750,2785
Hyundai,Sonata,2002,Semi-Automatic,202506,4349
Mercedes,E-Class,2013,Semi-Automatic,118037,9439
Kia,Rio,2015,Manual,16202,12675
Ford,Focus,2007,Semi-Automatic,264390,4612
Kia,Sportage,2013,Automatic,204425,6911
Honda,CR-V,2013,Automatic,104470,11410
Honda,CR-V,2017,Automatic,295085,10698
Honda,CR-V,2002,Automatic,226043,3979
Toyota,Camry,2011,Manual,193292,8734
Hyundai,Tucson,2000,Manual,229968,4100
Kia,Rio,2001,Semi-Automatic,186011,5279
